age,income,city,churned
67,26075.43,Mumbai,0
52,50502.29,Delhi,1
65,43095.16,Mumbai,0
21,99342.92,Bangalore,1
70,37864.88,Bangalore,1
40,6690.6,Mumbai,1
27,14941.53,Delhi,1
44,35899.56,Mumbai,1
46,54051.03,Bangalore,1
36,64124.44,Mumbai,0
33,36828.45,Delhi,1
52,27527.68,Delhi,0
23,32306.04,Bangalore,1
61,280490.12,Delhi,0
68,34195.72,Pune,0
57,22644.67,Delhi,0
46,13095.43,Delhi,1
38,100139.12,Delhi,1
64,2414.93,Delhi,1
68,35718.06,Mumbai,0
22,38347.34,Bangalore,1
53,5015.57,Delhi,1
35,342.12,Mumbai,1
48,64129.64,Mumbai,1
32,10620.75,Mumbai,0
29,36431.93,Bangalore,0
73,4918.19,Bangalore,0
76,20389.6,Mumbai,1
48,5838.23,Bangalore,1
26,6009.04,Delhi,1
38,1083.19,Bangalore,1
38,7836.22,Pune,1
48,131573.75,Bangalore,0
58,43569.36,Mumbai,0
38,3120.33,Bangalore,1
63,41123.95,Pune,0
19,62326.48,Bangalore,0
25,72527.13,Bangalore,1
75,19386.56,Mumbai,0
75,53789.28,Bangalore,0
63,53810.57,Mumbai,0
78,34435.6,Pune,1
73,18111.15,Mumbai,1
70,19996.06,Pune,0
35,37122.19,Mumbai,1
57,45158.69,Bangalore,0
75,41300.07,Mumbai,0
51,42771.21,Delhi,1
60,23145.05,Bangalore,1
77,6762.09,Bangalore,1
75,6679.85,Pune,0
61,2676.67,Mumbai,0
79,63229.73,Mumbai,0
73,9826.59,Mumbai,0
46,113380.39,Delhi,1
61,106756.35,Pune,0
61,23441.2,Delhi,0
18,61916.89,Pune,0
19,42066.06,Pune,1
32,81962.97,Delhi,1
59,36526.0,Mumbai,1
56,11777.24,Bangalore,1
47,45120.52,Delhi,1
70,197710.82,Pune,0
50,6396.36,Delhi,1
62,38446.59,Bangalore,0
53,31654.0,Delhi,0
53,4858.88,Mumbai,1
46,64106.08,Pune,0
25,164525.33,Delhi,0
38,25845.34,Pune,0
52,76705.37,Mumbai,1
55,42679.09,Delhi,0
39,38833.7,Mumbai,1
55,18702.31,Bangalore,1
52,11407.92,Bangalore,1
29,78108.27,Bangalore,1
50,37830.58,Bangalore,0
23,6485.24,Delhi,1
66,25241.0,Mumbai,0
73,54952.51,Mumbai,0
71,8509.21,Pune,1
40,33698.28,Pune,1
18,43487.47,Mumbai,1
49,6534.84,Mumbai,1
46,19828.06,Bangalore,1
46,59555.28,Bangalore,0
60,107752.69,Pune,1
20,42588.69,Bangalore,1
39,11550.68,Pune,0
56,21120.6,Pune,1
67,24598.47,Pune,0
41,111895.82,Delhi,0
18,44988.63,Mumbai,0
30,54193.64,Bangalore,0
28,55031.12,Pune,1
52,10392.95,Delhi,0
51,57244.21,Pune,1
18,35142.81,Mumbai,1
21,158720.03,Mumbai,0
31,48991.93,Pune,1
59,12779.62,Pune,1
37,31103.68,Bangalore,1
75,9978.17,Bangalore,1
20,10423.3,Mumbai,1
69,11987.13,Mumbai,0
38,45550.49,Delhi,1
61,19316.76,Delhi,1
71,96637.54,Pune,0
74,32761.04,Mumbai,0
32,3625.08,Mumbai,1
62,100577.64,Mumbai,0
19,19244.57,Delhi,1
61,9536.28,Delhi,1
45,15618.53,Pune,1
18,3348.9,Bangalore,1
29,38947.34,Pune,0
29,130717.23,Pune,0
77,18520.6,Delhi,0
59,131484.34,Pune,0
41,4173.93,Bangalore,1
66,56184.98,Mumbai,0
57,56580.11,Mumbai,0
77,10700.81,Pune,1
70,31569.67,Pune,0
66,29386.6,Delhi,1
27,25947.34,Bangalore,1
34,83603.52,Delhi,0
60,15013.47,Delhi,1
40,71622.19,Delhi,1
77,112200.76,Bangalore,0
67,14648.07,Mumbai,0
77,93797.55,Delhi,0
51,9024.09,Pune,0
19,72749.97,Delhi,0
32,14460.3,Delhi,0
38,25142.94,Mumbai,1
38,25932.6,Pune,0
73,14365.46,Mumbai,0
39,20274.07,Mumbai,1
71,65763.82,Delhi,0
47,55910.46,Pune,1
33,90264.11,Bangalore,1
79,151783.67,Delhi,0
66,26705.63,Mumbai,1
41,46571.81,Mumbai,0
55,17690.48,Bangalore,0
34,41945.6,Mumbai,1
60,311610.56,Pune,0
42,18984.3,Mumbai,1
20,46455.7,Mumbai,1
68,20725.0,Mumbai,1
40,21321.38,Bangalore,0
22,63336.83,Pune,1
40,50225.28,Bangalore,1
64,4730.32,Mumbai,1
66,38867.18,Pune,1
73,25847.68,Delhi,0
51,55273.51,Bangalore,0
38,61997.23,Delhi,1
23,39132.15,Pune,1
76,95816.95,Pune,0
44,49176.25,Pune,0
73,77444.85,Delhi,0
22,890.1,Bangalore,1
78,30909.88,Pune,0
66,31894.01,Bangalore,0
77,20209.46,Bangalore,0
72,1149.6,Delhi,0
37,98028.23,Delhi,0
21,36040.34,Pune,1
76,10448.36,Mumbai,1
35,53581.75,Bangalore,1
31,17370.0,Pune,1
70,37801.32,Mumbai,1
56,54917.16,Bangalore,0
53,2763.89,Bangalore,0
55,66569.0,Mumbai,0
73,128830.05,Mumbai,0
35,11543.25,Bangalore,0
23,98495.99,Bangalore,1
69,67793.52,Delhi,0
30,69994.12,Bangalore,0
22,67435.6,Delhi,1
44,141088.07,Delhi,0
75,34487.62,Mumbai,1
63,35006.11,Mumbai,0
24,19053.23,Bangalore,1
77,59882.31,Delhi,0
75,3410.99,Delhi,1
54,21875.07,Pune,1
22,12598.89,Delhi,1
46,35846.7,Pune,1
63,86317.43,Delhi,1
34,112203.59,Delhi,1
27,38248.43,Mumbai,1
65,11770.19,Bangalore,0
25,61201.8,Pune,0
75,116880.72,Mumbai,0
39,43941.66,Delhi,0
51,1501.23,Delhi,1
24,92325.16,Bangalore,0
29,48930.53,Delhi,1
19,40376.81,Mumbai,1
79,12710.14,Pune,0
24,96671.03,Mumbai,1
79,100824.32,Delhi,0
23,90824.65,Pune,1
47,56034.64,Delhi,0
75,30467.61,Bangalore,1
64,11519.71,Mumbai,0
76,58540.19,Pune,0
25,19461.05,Mumbai,1
32,44413.61,Bangalore,0
62,20593.52,Delhi,0
58,118860.4,Delhi,0
30,10305.84,Pune,1
22,16848.44,Delhi,1
69,4673.58,Pune,1
46,100881.57,Mumbai,1
21,5729.59,Delhi,1
55,307.3,Pune,0
57,26600.31,Mumbai,0
67,5171.57,Pune,1
37,2899.47,Pune,1
73,18000.43,Pune,0
65,17458.05,Bangalore,0
23,28637.9,Pune,1
72,79270.81,Bangalore,0
51,285058.18,Pune,0
52,67479.99,Bangalore,0
68,8174.37,Pune,1
50,17210.97,Pune,1
33,34601.07,Bangalore,0
55,32774.5,Pune,1
31,33578.7,Bangalore,0
70,3174.97,Delhi,0
78,31264.8,Bangalore,0
55,15912.41,Delhi,0
61,2856.28,Pune,0
70,10792.75,Mumbai,0
27,45577.92,Delhi,0
54,141644.1,Pune,0
30,106213.87,Pune,0
44,6914.25,Bangalore,0
54,2627.91,Pune,0
46,16603.24,Pune,1
66,4547.79,Pune,1
70,49937.89,Pune,0
77,31287.51,Pune,0
78,15960.96,Mumbai,0
52,5517.02,Delhi,0
60,19810.75,Delhi,0
33,90738.08,Delhi,0
24,76980.46,Delhi,1
33,22242.01,Delhi,1
19,1576.7,Mumbai,1
79,7191.96,Delhi,1
30,42018.28,Delhi,1
73,64656.0,Pune,0
32,1722.35,Mumbai,1
52,75378.38,Mumbai,0
65,30831.72,Delhi,0
48,3036.89,Pune,1
71,57443.46,Mumbai,0
29,81523.08,Pune,1
58,3921.97,Delhi,1
46,7184.79,Delhi,0
41,35292.12,Delhi,0
62,67204.81,Pune,0
47,42470.96,Mumbai,1
31,17753.34,Mumbai,1
77,8841.64,Bangalore,0
39,61509.73,Pune,1
71,62856.12,Mumbai,1
38,56927.7,Delhi,1
52,21091.89,Delhi,0
21,43240.65,Bangalore,1
69,67213.0,Bangalore,0
58,63819.43,Delhi,1
28,7424.47,Bangalore,1
31,11777.32,Mumbai,0
41,2956.67,Mumbai,1
74,132973.88,Delhi,0
31,27669.7,Mumbai,0
79,54275.37,Delhi,0
76,118048.84,Bangalore,0
20,4521.85,Mumbai,1
18,123716.1,Delhi,1
68,425.95,Pune,0
28,6208.29,Mumbai,1
35,24622.71,Bangalore,1
72,60947.3,Bangalore,1
49,66008.23,Pune,1
49,1902.07,Delhi,1
62,20927.62,Bangalore,1
33,67851.01,Delhi,0
61,44039.67,Mumbai,0
32,1844.08,Mumbai,1
58,30857.85,Pune,0
68,77132.83,Bangalore,0
33,59668.43,Bangalore,0
51,37969.72,Bangalore,1
20,4480.95,Bangalore,1
22,8765.01,Bangalore,1
69,57897.24,Delhi,0
53,16227.45,Mumbai,0
41,35824.94,Pune,1
46,19601.79,Pune,1
71,37245.66,Bangalore,0
62,27897.82,Delhi,1
60,109669.19,Bangalore,0
47,57745.48,Mumbai,0
38,2524.91,Delhi,1
59,10678.16,Mumbai,1
37,66382.1,Bangalore,0
58,24219.7,Delhi,1
44,3760.0,Mumbai,1
62,520.79,Mumbai,0
56,91728.74,Pune,0
36,58077.92,Mumbai,0
52,44612.27,Mumbai,1
48,4183.12,Pune,1
65,3414.89,Mumbai,1
71,22311.43,Mumbai,0
67,12786.87,Pune,1
53,3173.97,Pune,0
37,27167.13,Pune,0
37,6107.82,Delhi,1
34,22909.65,Mumbai,0
50,8953.32,Pune,1
49,15646.61,Bangalore,1
27,16463.08,Bangalore,0
31,46359.08,Mumbai,0
51,13066.03,Delhi,1
48,19180.49,Mumbai,1
18,45511.09,Bangalore,1
52,143142.07,Delhi,0
79,2539.4,Pune,1
31,24072.07,Bangalore,1
50,207477.31,Delhi,0
54,17881.24,Mumbai,1
38,59352.47,Bangalore,1
57,11569.88,Pune,1
73,61648.73,Mumbai,0
25,37819.32,Mumbai,1
41,96003.01,Delhi,0
69,11912.53,Mumbai,0
22,51584.18,Mumbai,0
47,6668.98,Mumbai,0
67,34512.18,Mumbai,1
40,97391.27,Delhi,0
41,29490.83,Mumbai,1
52,6566.48,Delhi,0
64,38290.34,Pune,1
25,91702.71,Delhi,1
73,135103.33,Mumbai,1
48,49076.95,Delhi,0
59,114460.89,Pune,0
24,23621.06,Delhi,1
35,54845.41,Mumbai,0
24,23155.77,Mumbai,0
56,87462.48,Pune,0
73,164525.94,Delhi,0
79,7552.53,Delhi,0
54,10326.75,Delhi,1
27,314.3,Pune,1
63,3956.5,Mumbai,0
60,106042.24,Bangalore,1
27,79221.68,Pune,1
65,71962.09,Bangalore,0
21,156346.93,Mumbai,1
62,6494.25,Delhi,0
46,79847.81,Mumbai,1
54,127361.04,Delhi,0
37,38799.88,Pune,1
24,106710.88,Pune,0
23,29526.4,Delhi,1
56,80219.37,Pune,1
28,129308.39,Mumbai,0
38,34635.03,Bangalore,0
54,26204.84,Bangalore,0
57,7919.66,Bangalore,1
22,328244.71,Delhi,0
57,13768.19,Delhi,0
76,172518.31,Bangalore,0
53,48346.52,Mumbai,1
18,16845.17,Delhi,1
67,1904.68,Mumbai,1
40,1097.29,Delhi,1
25,32398.56,Mumbai,1
43,17581.24,Delhi,0
56,47078.4,Delhi,0
30,57449.1,Delhi,1
33,100191.49,Bangalore,0
61,53459.43,Delhi,0
50,39309.55,Delhi,1
77,8603.3,Mumbai,0
79,76585.02,Bangalore,0
38,1248.38,Mumbai,1
29,5852.32,Delhi,1
22,50845.78,Bangalore,0
78,41500.5,Bangalore,0
36,25449.6,Delhi,1
28,44748.24,Bangalore,0
26,58399.79,Delhi,1
38,24318.41,Bangalore,0
70,156490.01,Pune,0
60,51414.8,Bangalore,0
35,75215.29,Delhi,1
47,19868.99,Pune,1
55,128368.38,Mumbai,0
44,3242.18,Pune,0
33,41106.68,Bangalore,1
18,25747.81,Delhi,1
20,46003.1,Bangalore,1
33,1961.37,Pune,1
50,61250.29,Bangalore,0
41,18140.94,Pune,1
65,29897.68,Delhi,0
58,32868.71,Mumbai,0
70,33512.22,Mumbai,0
70,2728.24,Pune,0
36,18667.56,Bangalore,1
24,20846.07,Pune,1
22,67282.24,Bangalore,1
27,19278.15,Bangalore,1
34,167119.97,Mumbai,0
32,158645.6,Bangalore,0
47,24100.87,Bangalore,0
35,20277.75,Pune,1
73,50590.43,Bangalore,0
59,61359.1,Delhi,0
69,111640.6,Bangalore,0
31,32122.03,Bangalore,1
29,54019.93,Mumbai,1
72,14406.4,Delhi,1
51,23753.4,Pune,1
69,28602.92,Pune,1
52,126922.24,Mumbai,1
40,84779.13,Mumbai,0
41,62364.46,Pune,0
33,9939.31,Delhi,1
53,1839.37,Mumbai,1
53,11190.79,Mumbai,1
75,21649.24,Delhi,1
51,100573.7,Pune,0
24,33162.5,Pune,0
62,7955.76,Mumbai,0
76,52786.14,Pune,0
31,16113.49,Bangalore,0
51,9054.06,Delhi,1
41,53024.74,Mumbai,1
62,63640.17,Bangalore,0
77,48991.19,Mumbai,0
39,47452.31,Pune,1
27,29223.57,Pune,0
21,27786.54,Mumbai,0
52,138406.6,Bangalore,0
30,72003.58,Bangalore,1
77,4932.14,Delhi,1
29,3108.78,Bangalore,0
57,12518.51,Delhi,0
48,24053.82,Bangalore,0
25,89628.92,Pune,0
47,13503.61,Bangalore,0
37,258610.0,Mumbai,0
56,3880.63,Mumbai,1
60,31593.26,Mumbai,0
51,70900.13,Bangalore,1
75,5972.47,Mumbai,1
73,9561.38,Pune,1
40,53952.25,Bangalore,0
69,107695.65,Delhi,0
30,82348.9,Mumbai,1
69,126306.54,Pune,0
46,54489.72,Mumbai,1
57,14452.5,Mumbai,1
54,186578.22,Bangalore,0
78,49036.13,Pune,1
52,11943.34,Mumbai,1
79,62740.08,Pune,0
67,97069.81,Mumbai,0
18,18816.28,Bangalore,1
33,15606.21,Mumbai,1
49,7438.41,Bangalore,1
69,7447.95,Pune,0
29,91078.21,Bangalore,1
70,10677.52,Delhi,1
75,2290.39,Pune,1
71,1467.78,Mumbai,1
33,25936.83,Pune,1
44,12767.6,Bangalore,1
69,2555.69,Mumbai,0
58,23170.61,Bangalore,0
42,55928.46,Pune,1
53,872.99,Delhi,1
22,3125.18,Mumbai,1
63,1922.71,Pune,1
45,10635.35,Mumbai,0
38,53370.92,Delhi,0
59,41615.68,Pune,1
40,35491.05,Pune,1
56,228273.59,Mumbai,0
47,67705.25,Pune,1
49,69495.4,Delhi,1
58,21937.02,Delhi,1
28,25888.55,Mumbai,1
78,29502.86,Delhi,0
79,27066.88,Delhi,0
67,11525.86,Bangalore,1
59,27224.54,Pune,0
45,31386.59,Delhi,1
60,3811.29,Delhi,1
46,99589.67,Pune,1
27,104707.41,Bangalore,0
51,15004.94,Delhi,0
72,35068.13,Pune,0
28,33826.23,Bangalore,0
32,144717.28,Delhi,0
18,11798.78,Pune,1
50,128433.11,Pune,0
67,13012.59,Bangalore,1
21,46461.68,Bangalore,1
41,21081.24,Bangalore,1
56,46065.94,Delhi,1
50,38589.15,Bangalore,1
59,26516.65,Mumbai,0
70,12319.83,Pune,1
73,91631.99,Bangalore,0
25,41802.47,Bangalore,1
61,34805.81,Bangalore,0
59,8066.43,Bangalore,0
69,12148.93,Mumbai,0
42,5281.76,Mumbai,1
38,62067.41,Bangalore,0
73,18307.96,Mumbai,0
76,120871.57,Mumbai,0
78,72533.66,Bangalore,1
30,8138.09,Mumbai,1
31,38019.81,Bangalore,0
19,64014.41,Pune,0
45,32113.42,Delhi,0
63,89210.87,Mumbai,0
51,11295.9,Pune,1
67,24180.85,Bangalore,1
41,13180.59,Bangalore,0
70,150028.3,Pune,0
38,9526.88,Pune,0
30,29543.16,Mumbai,1
46,31951.64,Bangalore,0
74,10547.55,Mumbai,1
74,228876.47,Delhi,1
57,78144.65,Mumbai,1
74,91296.35,Bangalore,0
22,5375.05,Bangalore,1
27,81718.3,Pune,0
76,67352.99,Delhi,1
30,119561.5,Bangalore,0
39,48071.65,Mumbai,1
70,37155.91,Bangalore,1
29,21136.45,Mumbai,1
65,5186.5,Mumbai,0
42,68925.9,Delhi,0
26,30449.58,Pune,1
63,87628.23,Bangalore,0
38,4678.0,Mumbai,1
53,15081.34,Delhi,1
23,6798.27,Bangalore,1
68,46708.04,Delhi,0
77,17422.74,Bangalore,1
53,45066.38,Bangalore,1
57,118645.16,Bangalore,0
72,77160.04,Mumbai,0
74,5010.77,Pune,0
32,44357.79,Pune,0
63,26847.01,Mumbai,0
45,3219.15,Pune,1
19,4689.05,Delhi,1
50,14461.95,Bangalore,1
26,21066.66,Bangalore,1
25,56471.06,Pune,0
47,107563.78,Pune,0
61,165944.32,Mumbai,0
41,28788.81,Mumbai,0
59,38437.31,Pune,0
74,37719.24,Mumbai,0
36,8471.39,Mumbai,0
55,53785.33,Mumbai,0
47,103250.1,Delhi,1
72,51632.91,Mumbai,0
77,25985.18,Mumbai,0
63,23146.13,Pune,1
60,100966.88,Delhi,0
68,9112.62,Pune,1
56,53553.43,Pune,0
46,35557.22,Bangalore,1
42,6221.19,Mumbai,1
78,18154.54,Bangalore,0
49,77310.75,Pune,1
61,14983.02,Bangalore,1
75,50578.83,Mumbai,0
59,28860.01,Pune,1
58,7746.74,Delhi,1
73,44895.94,Bangalore,0
68,68877.93,Mumbai,1
60,41086.79,Pune,0
59,6358.31,Bangalore,1
35,110254.03,Delhi,1
22,41.2,Bangalore,1
70,15344.03,Pune,0
28,47811.41,Delhi,1
46,164375.46,Mumbai,0
21,21178.61,Pune,1
36,22072.46,Bangalore,0
31,381.98,Pune,1
65,94803.04,Pune,0
21,551.91,Mumbai,1
41,19182.14,Pune,1
67,129591.28,Bangalore,0
29,3083.06,Mumbai,0
76,18196.68,Mumbai,1
40,178209.8,Mumbai,0
32,17350.4,Delhi,1
38,34584.85,Mumbai,1
25,29012.35,Delhi,1
51,90959.55,Bangalore,0
44,28657.85,Bangalore,0
24,6103.49,Bangalore,1
48,76824.34,Delhi,0
68,43318.44,Bangalore,1
66,53917.02,Delhi,0
40,85974.87,Mumbai,0
42,69886.63,Delhi,1
30,65428.94,Mumbai,0
70,35139.07,Pune,0
77,11826.29,Pune,1
77,10101.01,Bangalore,1
46,20596.21,Mumbai,0
41,15366.69,Pune,1
61,1449.14,Mumbai,0
76,123200.26,Pune,0
67,180462.76,Mumbai,0
42,27900.66,Delhi,1
70,33260.31,Delhi,1
65,7817.61,Mumbai,0
33,6400.08,Delhi,1
61,22890.95,Bangalore,0
77,20522.73,Bangalore,1
34,56381.14,Mumbai,1
79,84673.73,Bangalore,0
20,50631.75,Mumbai,0
65,82807.38,Pune,0
35,172203.36,Delhi,0
21,20546.52,Mumbai,1
24,21800.43,Delhi,1
48,19353.09,Delhi,1
54,68479.62,Mumbai,1
67,25711.14,Pune,1
19,1213.09,Bangalore,1
25,14652.08,Delhi,1
61,35321.2,Mumbai,0
36,65481.16,Mumbai,0
52,15344.03,Delhi,1
28,623.68,Pune,1
46,42619.13,Bangalore,0
58,1738.97,Bangalore,1
78,693.07,Mumbai,1
45,116425.01,Mumbai,0
68,151835.37,Mumbai,0
70,1902.0,Delhi,1
18,67902.98,Mumbai,0
70,19699.73,Mumbai,0
21,5378.94,Bangalore,0
56,38204.79,Bangalore,1
56,31076.65,Mumbai,1
71,55223.8,Bangalore,1
63,40064.16,Delhi,1
77,14350.43,Mumbai,0
59,13839.17,Mumbai,0
26,8674.7,Pune,0
25,1206.73,Bangalore,0
69,66206.21,Pune,0
62,7179.23,Delhi,1
59,69112.43,Bangalore,0
69,50846.77,Mumbai,1
41,136541.72,Pune,0
57,23137.71,Pune,1
34,4534.81,Mumbai,1
65,61958.53,Delhi,1
35,72475.79,Mumbai,0
43,89614.78,Bangalore,1
79,170006.9,Mumbai,0
29,56996.13,Mumbai,1
40,14117.33,Bangalore,1
66,69827.78,Mumbai,0
58,25600.33,Pune,0
24,332.79,Mumbai,1
75,23.35,Mumbai,0
25,55285.25,Pune,1
70,13471.8,Bangalore,1
66,10798.0,Bangalore,1
65,39481.3,Delhi,1
19,137158.75,Delhi,0
55,37056.08,Delhi,1
28,21553.15,Delhi,1
56,123220.18,Pune,0
58,30777.27,Mumbai,0
71,21296.67,Delhi,0
50,69932.2,Delhi,0
66,9027.15,Pune,0
62,52534.9,Bangalore,0
58,40412.69,Delhi,1
37,31446.59,Pune,0
71,16186.06,Delhi,1
68,34868.93,Delhi,1
78,63814.82,Mumbai,0
62,65568.18,Pune,0
54,14023.48,Mumbai,1
51,74684.45,Delhi,0
56,139105.88,Pune,0
29,3335.18,Delhi,1
78,98701.83,Mumbai,1
39,16058.03,Bangalore,1
65,42726.37,Pune,0
30,9944.62,Delhi,1
29,27209.8,Pune,1
56,1004.62,Mumbai,1
43,7959.65,Mumbai,1
68,31584.56,Delhi,1
40,2432.51,Bangalore,1
33,22561.79,Delhi,1
45,82787.6,Pune,1
75,73549.23,Mumbai,0
21,69179.53,Bangalore,1
54,3054.32,Bangalore,0
53,75417.91,Delhi,0
68,149484.8,Bangalore,0
22,45260.43,Delhi,0
58,49554.91,Pune,0
27,52459.46,Bangalore,0
34,49627.34,Mumbai,0
57,7494.19,Delhi,1
75,60189.25,Mumbai,0
53,23294.89,Bangalore,1
74,17879.85,Pune,0
39,19490.63,Mumbai,0
43,14879.81,Delhi,1
75,30680.65,Pune,0
65,157091.65,Delhi,0
47,77752.93,Bangalore,0
67,127831.32,Delhi,0
61,53369.48,Mumbai,0
54,7104.11,Delhi,0
49,11578.43,Pune,1
49,1998.39,Delhi,1
71,91328.39,Pune,0
42,16084.22,Pune,1
43,76097.08,Delhi,0
52,35852.45,Delhi,1
76,80606.13,Bangalore,0
37,100313.1,Pune,0
55,77844.18,Delhi,0
31,26866.31,Mumbai,1
49,205701.39,Bangalore,0
54,78354.02,Mumbai,0
55,41416.78,Pune,1
20,37559.01,Bangalore,1
25,15962.33,Mumbai,0
49,56236.73,Delhi,0
59,31770.59,Mumbai,0
69,18930.74,Mumbai,1
39,4084.58,Delhi,1
19,7776.75,Delhi,1
55,27283.44,Pune,1
69,16796.95,Bangalore,0
41,8974.65,Delhi,0
77,36691.12,Pune,0
26,79650.49,Mumbai,0
23,191936.7,Mumbai,0
40,31727.41,Mumbai,1
22,21346.71,Mumbai,1
30,62516.87,Delhi,1
19,18714.39,Pune,1
44,159569.98,Bangalore,0
54,9248.93,Bangalore,1
30,8327.91,Delhi,1
43,36101.9,Mumbai,0
78,183577.28,Mumbai,0
59,81984.18,Mumbai,1
23,216839.49,Delhi,0
29,51866.65,Delhi,1
47,146915.09,Delhi,0
61,24058.48,Bangalore,0
34,14934.56,Mumbai,1
44,144252.25,Mumbai,0
47,306108.46,Mumbai,0
76,21483.99,Delhi,0
68,17337.56,Mumbai,1
60,3275.8,Mumbai,0
64,96621.91,Mumbai,0
54,18837.19,Mumbai,1
79,67409.49,Pune,1
50,24810.52,Bangalore,1
68,24052.92,Delhi,1
43,47064.62,Delhi,1
18,13574.49,Mumbai,1
24,26060.68,Delhi,1
55,37105.66,Delhi,1
67,19854.66,Bangalore,0
27,44254.47,Delhi,1
58,5083.35,Bangalore,0
27,156204.04,Delhi,1
30,18789.57,Bangalore,1
31,58224.95,Delhi,1
20,12421.25,Delhi,1
26,101861.61,Delhi,0
24,72327.65,Mumbai,1
54,213398.59,Pune,0
18,1808.59,Bangalore,1
69,59563.31,Pune,0
77,2413.7,Delhi,1
52,33286.15,Pune,0
54,10741.73,Delhi,1
30,58572.77,Delhi,1
43,75551.13,Mumbai,0
49,54624.7,Pune,0
41,9979.88,Bangalore,0
61,9622.91,Delhi,1
68,58015.47,Pune,0
28,27971.95,Bangalore,0
46,30295.31,Bangalore,1
28,9708.02,Bangalore,1
75,8892.08,Pune,0
38,82640.35,Delhi,1
58,47575.5,Pune,0
49,38311.26,Mumbai,0
31,12944.97,Mumbai,0
66,12598.68,Pune,1
72,54714.01,Bangalore,0
55,8152.16,Mumbai,1
63,54804.58,Pune,1
51,17795.5,Pune,0
30,16248.49,Bangalore,1
49,42433.57,Pune,1
55,36766.46,Delhi,0
74,10797.31,Mumbai,1
50,29884.49,Bangalore,1
19,66014.48,Pune,0
28,34361.03,Mumbai,1
47,23684.61,Bangalore,1
49,49369.84,Pune,1
49,2352.23,Mumbai,0
73,15324.78,Bangalore,1
54,20048.12,Delhi,1
68,15669.05,Bangalore,0
29,6319.4,Bangalore,1
72,20192.13,Delhi,0
27,43657.69,Bangalore,0
78,26728.35,Delhi,0
54,56692.83,Pune,1
79,9795.12,Delhi,1
57,60245.21,Pune,0
65,60451.33,Mumbai,0
75,68111.42,Mumbai,1
78,33042.72,Pune,0
35,44993.37,Delhi,0
26,10731.36,Bangalore,1
43,20729.71,Delhi,1
45,3798.29,Mumbai,1
32,22083.57,Delhi,1
25,82771.6,Bangalore,1
41,35708.98,Pune,1
45,3559.63,Mumbai,1
25,10145.49,Bangalore,0
21,51201.5,Delhi,1
56,3058.52,Bangalore,0
19,45946.31,Mumbai,1
77,1833.15,Delhi,1
49,11228.76,Mumbai,0
30,4840.27,Mumbai,1
43,30927.03,Delhi,1
67,83200.78,Pune,1
66,7703.94,Pune,1
65,46749.72,Delhi,1
30,23449.95,Pune,1
35,77407.01,Delhi,0
26,168236.55,Pune,0
60,90765.73,Pune,1
25,180278.53,Delhi,0
43,62275.08,Pune,0
58,22334.08,Mumbai,0
49,78284.08,Bangalore,0
29,6663.65,Delhi,1
38,13801.76,Delhi,1
35,107474.47,Mumbai,0
37,63381.73,Mumbai,0
60,1770.73,Mumbai,1
46,12623.13,Pune,1
48,8070.1,Delhi,0
52,32068.48,Mumbai,1
34,9148.39,Delhi,1
29,64282.47,Bangalore,0
49,39643.22,Mumbai,0
38,20594.86,Bangalore,1
27,30747.74,Delhi,1
29,49469.56,Pune,1
37,143022.91,Bangalore,0
75,113071.6,Mumbai,0
68,54979.03,Delhi,0
25,66528.94,Pune,0
72,19318.12,Pune,1
65,38648.89,Delhi,0
76,105751.48,Delhi,0
38,169519.2,Pune,0
41,68065.17,Mumbai,1
47,302.48,Bangalore,0
34,7479.13,Delhi,1
66,92553.95,Pune,0
20,74912.27,Pune,1
45,157641.12,Pune,0
56,140576.93,Mumbai,0
28,57143.88,Delhi,0
38,66841.12,Pune,0
37,15450.6,Delhi,1
20,89782.65,Pune,1
70,107678.64,Bangalore,0
51,44489.55,Bangalore,0
24,14974.24,Mumbai,1
28,12769.71,Mumbai,0
46,103706.37,Bangalore,0
27,10203.33,Delhi,1
48,156064.63,Delhi,0
21,11905.33,Mumbai,1
29,11276.87,Bangalore,1
74,9984.04,Pune,0
69,26635.57,Delhi,0
51,69830.06,Bangalore,1
29,9914.5,Pune,0
25,13804.98,Mumbai,1
21,30591.7,Bangalore,0
27,18841.46,Bangalore,1
28,164035.66,Bangalore,0
76,62024.37,Mumbai,0
65,28077.72,Mumbai,1
22,1074.49,Mumbai,1
42,146763.93,Delhi,0
56,7197.03,Pune,1
59,70217.54,Bangalore,1
19,182.98,Bangalore,0
23,21213.57,Bangalore,1
41,69475.89,Delhi,1
39,173079.97,Mumbai,0
76,117913.92,Mumbai,0
64,24745.24,Pune,1
40,4690.78,Mumbai,1
62,47213.35,Mumbai,1
45,24331.11,Delhi,1
73,23459.86,Bangalore,0
22,14978.32,Mumbai,1
66,201810.61,Bangalore,0
22,2884.03,Mumbai,1
54,184300.93,Mumbai,0
53,8878.08,Delhi,1
58,141728.55,Bangalore,0
77,12968.28,Bangalore,1
20,34220.81,Mumbai,0
71,16031.39,Delhi,0
53,164856.92,Bangalore,0
58,89716.4,Pune,0
52,51555.42,Mumbai,1
78,66081.45,Pune,0
53,58306.28,Mumbai,0
44,38181.72,Mumbai,0
53,5378.99,Mumbai,1
77,11855.4,Mumbai,1
30,31038.65,Delhi,1
50,4701.69,Pune,0
78,44961.98,Delhi,0
21,68050.58,Delhi,0
